sku,name,price,weight_kg,in_stock
SKU-46064,close,32.43,20.531,False
SKU-46065,top,744.06,15.729,True
SKU-46066,certain,157.35,10.258,True
SKU-46067,piece,337.87,8.257,False
SKU-46068,red,148.09,24.353,False
SKU-46069,he,400.13,0.418,True
SKU-46070,among,946.72,20.029,False
SKU-46071,western,862.61,6.162,False
SKU-46072,network,966.8,8.798,False
SKU-46073,party,656.08,14.538,True
SKU-46074,pay,40.65,24.49,False
SKU-46075,some,3.32,23.205,False
SKU-46076,cut,336.51,0.261,False
SKU-46077,audience,684.31,15.688,False
SKU-46078,help,756.63,15.196,True
SKU-46079,collection,370.84,5.773,False
SKU-46080,happy,915.92,21.251,True
SKU-46081,agree,260.07,17.372,True
SKU-46082,firm,72.44,14.56,False
SKU-46083,hand,436.81,22.93,True
SKU-46084,particularly,136.34,4.266,True
SKU-46085,question,599.64,11.745,True
SKU-46086,claim,351.85,12.633,False
SKU-46087,game,121.92,20.495,False
SKU-46088,sit,75.49,16.01,True
SKU-46089,although,439.91,13.133,True
SKU-46090,know,749.4,10.141,False
SKU-46091,tonight,108.98,8.543,True
SKU-46092,house,700.39,7.553,False
SKU-46093,cost,662.15,13.377,True
SKU-46094,manage,241.87,18.453,True
SKU-46095,those,509.07,1.804,False
SKU-46096,whose,524.69,7.567,False
SKU-46097,defense,715.09,10.636,False
SKU-46098,audience,221.18,22.799,True
SKU-46099,must,779.51,20.518,True
SKU-46100,store,240.24,12.933,False
SKU-46101,ability,426.43,7.972,True
SKU-46102,pattern,445.58,3.371,False
SKU-46103,during,341.83,16.834,False
SKU-46104,future,237.07,4.609,False
SKU-46105,ever,537.27,22.399,True
SKU-46106,may,718.52,24.056,True
SKU-46107,guy,589.19,3.721,False
SKU-46108,authority,780.79,4.011,False
SKU-46109,must,222.15,19.757,False
SKU-46110,little,634.37,16.144,False
SKU-46111,quickly,892.43,4.249,False
SKU-46112,stand,727.28,19.153,True
SKU-46113,section,990.19,4.065,False
SKU-46114,movie,594.96,24.738,True
SKU-46115,special,368.4,4.379,False
SKU-46116,trouble,102.08,5.386,False
SKU-46117,ball,979.12,11.066,False
SKU-46118,water,966.39,3.138,False
SKU-46119,range,278.99,4.524,False
SKU-46120,would,908.23,9.102,False
SKU-46121,democratic,623.82,18.568,True
SKU-46122,maintain,26.74,20.045,True
SKU-46123,section,554.5,22.745,False
SKU-46124,able,948.49,5.08,True
SKU-46125,huge,424.56,9.235,False
SKU-46126,up,959.55,10.778,True
SKU-46127,personal,436.12,7.903,False
SKU-46128,also,775.93,18.125,True
SKU-46129,service,21.02,24.952,False
SKU-46130,former,964.09,16.245,True
SKU-46131,test,591.57,4.417,True
SKU-46132,throw,3.81,5.853,False
SKU-46133,main,337.05,4.469,True
SKU-46134,down,131.42,21.262,True
SKU-46135,thus,613.11,22.894,False
SKU-46136,general,5.09,3.548,False
SKU-46137,read,301.26,15.566,False
SKU-46138,catch,966.12,10.48,False
SKU-46139,pass,681.61,22.672,False
SKU-46140,eye,420.91,17.836,False
SKU-46141,wind,386.64,24.484,False
SKU-46142,movie,736.07,5.861,False
SKU-46143,else,649.3,24.629,False
SKU-46144,movie,852.37,6.059,True
SKU-46145,professor,349.26,5.049,False
SKU-46146,low,31.84,12.426,False
SKU-46147,when,100.41,14.507,False
SKU-46148,ready,192.74,15.103,True
SKU-46149,change,929.87,16.642,True
SKU-46150,interesting,329.72,14.913,True
SKU-46151,growth,284.6,14.763,False
SKU-46152,finish,88.33,9.943,False
SKU-46153,education,888.67,23.65,True
SKU-46154,win,784.29,9.656,True
SKU-46155,individual,235.05,16.625,True
SKU-46156,long,464.72,0.705,False
SKU-46157,artist,705.48,12.542,True
SKU-46158,must,890.57,2.303,False
SKU-46159,real,941.8,11.492,True
SKU-46160,difficult,69.88,17.995,False
SKU-46161,tend,310.42,12.061,True
SKU-46162,team,434.28,21.823,False
SKU-46163,arrive,613.85,21.234,True
SKU-46164,behavior,918.59,21.798,False
SKU-46165,away,578.98,18.63,True
SKU-46166,member,258.07,20.089,True
SKU-46167,law,347.13,16.499,False
SKU-46168,fly,465.68,9.211,False
SKU-46169,off,378.69,3.048,False
SKU-46170,majority,339.98,18.234,True
SKU-46171,wall,119.82,19.967,True
SKU-46172,including,209.73,5.12,False
SKU-46173,quickly,698.61,23.392,False
SKU-46174,director,38.99,7.714,True
SKU-46175,culture,630.85,5.105,True
SKU-46176,need,714.84,10.754,False
SKU-46177,civil,144.46,5.037,True
SKU-46178,issue,532.79,11.945,True
SKU-46179,weight,461.73,5.755,False
SKU-46180,want,642.18,1.865,True
SKU-46181,official,617.26,20.174,True
SKU-46182,seat,814.86,15.621,True
SKU-46183,control,294.42,21.249,False
SKU-46184,local,481.47,24.423,False
SKU-46185,traditional,376.3,19.573,True
SKU-46186,almost,68.52,7.421,False
SKU-46187,officer,147.43,6.191,False
SKU-46188,air,802.87,5.736,False
SKU-46189,recent,622.46,4.179,False
SKU-46190,senior,83.64,24.767,False
SKU-46191,seat,81.99,4.363,False
SKU-46192,page,5.75,15.534,True
SKU-46193,maintain,735.81,3.388,True
SKU-46194,us,84.2,10.317,True
SKU-46195,so,93.69,3.045,False
SKU-46196,spend,277.86,3.664,True
SKU-46197,already,146.07,14.711,False
SKU-46198,last,463.88,19.232,False
SKU-46199,suggest,371.58,8.311,True
SKU-46200,their,8.43,17.33,True
SKU-46201,spend,110.51,18.378,False
SKU-46202,too,568.07,23.753,False
SKU-46203,professor,327.92,5.31,False
SKU-46204,art,26.5,10.944,False
SKU-46205,measure,210.32,18.359,False
SKU-46206,share,26.23,18.593,True
SKU-46207,mouth,447.71,17.796,True
SKU-46208,person,334.64,22.683,True
SKU-46209,cell,552.31,12.959,True
SKU-46210,tend,52.83,22.371,True
SKU-46211,exist,444.06,13.366,False
SKU-46212,indeed,459.46,9.554,True
SKU-46213,want,280.82,20.919,False
SKU-46214,its,461.81,9.314,True
SKU-46215,old,649.0,20.493,False
SKU-46216,each,88.68,9.223,False
SKU-46217,specific,843.97,3.738,True
SKU-46218,trip,937.22,19.422,False
SKU-46219,number,569.92,17.412,True
SKU-46220,perform,491.07,17.739,True
SKU-46221,low,982.19,20.97,False
SKU-46222,technology,340.54,0.172,False
SKU-46223,brother,42.92,1.107,True
SKU-46224,building,489.12,7.358,True
SKU-46225,ability,980.51,3.132,False
SKU-46226,family,113.13,16.961,False
SKU-46227,heavy,23.8,10.229,True
SKU-46228,skin,214.37,4.283,False
SKU-46229,senior,39.77,17.22,False
SKU-46230,agent,4.04,18.857,False
SKU-46231,partner,280.79,4.629,True
SKU-46232,community,547.34,18.276,True
SKU-46233,world,145.77,5.037,False
SKU-46234,night,427.18,16.209,False
SKU-46235,catch,12.61,15.021,True
SKU-46236,maintain,686.47,22.65,False
SKU-46237,assume,766.57,7.296,False
SKU-46238,any,593.92,8.429,False
SKU-46239,difficult,982.12,3.427,True
SKU-46240,successful,821.71,24.643,False
SKU-46241,dream,561.75,12.191,True
SKU-46242,computer,570.87,11.883,False
SKU-46243,most,534.06,18.629,False
SKU-46244,whom,868.16,15.022,True
SKU-46245,eat,395.42,9.851,False
SKU-46246,bed,371.69,24.167,False
SKU-46247,throw,276.03,9.612,True
SKU-46248,decade,437.27,7.805,False
SKU-46249,mouth,375.99,19.079,False
SKU-46250,response,452.92,3.064,True
SKU-46251,role,401.36,9.806,False
SKU-46252,remain,538.96,13.4,False
SKU-46253,catch,748.49,14.861,False
SKU-46254,heart,782.32,21.391,False
SKU-46255,gas,426.84,3.609,True
SKU-46256,institution,234.9,21.895,True
SKU-46257,effect,918.3,23.063,False
SKU-46258,time,619.69,12.053,False
SKU-46259,friend,157.47,6.184,True
SKU-46260,keep,469.97,6.313,False
SKU-46261,daughter,181.98,8.983,True
SKU-46262,he,16.15,21.304,False
SKU-46263,record,88.12,14.276,True
SKU-46264,fill,791.34,21.057,True
SKU-46265,moment,114.99,7.948,True
SKU-46266,likely,893.89,4.585,False
SKU-46267,nice,749.38,22.577,False
SKU-46268,why,646.61,11.916,False
SKU-46269,everything,643.43,18.81,False
SKU-46270,her,470.62,14.839,True
SKU-46271,able,348.23,16.895,True
SKU-46272,pick,618.81,16.188,False
SKU-46273,hear,666.01,17.245,False
SKU-46274,beautiful,790.63,21.883,False
SKU-46275,make,655.44,12.248,False
SKU-46276,hear,101.58,16.829,False
SKU-46277,own,152.74,15.822,False
SKU-46278,different,369.24,11.793,False
SKU-46279,first,939.26,0.968,False
SKU-46280,significant,608.5,11.688,True
SKU-46281,candidate,754.68,24.657,False
SKU-46282,happy,559.15,8.786,False
SKU-46283,analysis,311.33,23.014,False
SKU-46284,him,84.99,11.507,True
SKU-46285,voice,215.73,17.004,True
SKU-46286,audience,831.96,1.957,True
SKU-46287,act,941.31,20.299,False
SKU-46288,she,939.23,11.827,True
SKU-46289,computer,430.31,23.886,True
SKU-46290,way,236.11,11.416,False
SKU-46291,our,554.4,7.499,False
SKU-46292,role,456.28,22.539,True
SKU-46293,because,805.31,16.633,False
SKU-46294,reach,278.32,15.837,False
SKU-46295,million,699.44,14.974,True
SKU-46296,plant,697.22,5.848,True
SKU-46297,rate,949.29,24.314,False
SKU-46298,few,450.8,14.089,True
SKU-46299,end,267.92,18.903,False
SKU-46300,box,52.25,10.055,True
SKU-46301,painting,344.27,5.61,True
SKU-46302,herself,853.69,8.768,True
SKU-46303,meeting,422.35,14.686,True
SKU-46304,hospital,17.47,15.814,False
SKU-46305,sound,649.1,7.512,False
SKU-46306,major,607.94,22.104,True
SKU-46307,standard,709.11,15.162,False
SKU-46308,both,258.3,6.732,False
SKU-46309,bar,264.62,1.862,True
SKU-46310,work,121.76,20.99,False
SKU-46311,rule,767.32,23.115,True
SKU-46312,morning,985.79,15.964,False
SKU-46313,standard,962.45,17.463,True
SKU-46314,stop,45.98,5.958,False
SKU-46315,nature,689.75,18.039,True
SKU-46316,understand,685.13,6.911,False
SKU-46317,tell,8.82,7.721,True
SKU-46318,song,38.28,16.406,False
SKU-46319,continue,728.58,20.886,False
SKU-46320,worker,898.43,8.914,False
SKU-46321,couple,909.49,24.905,True
SKU-46322,account,997.31,24.067,False
SKU-46323,dream,454.56,20.896,False
SKU-46324,whole,559.88,6.675,True
SKU-46325,quality,3.39,5.616,False
SKU-46326,scientist,363.3,2.317,False
SKU-46327,may,466.96,1.036,False
SKU-46328,myself,752.17,22.012,False
SKU-46329,hundred,227.85,11.724,False
SKU-46330,along,70.64,9.32,True
SKU-46331,girl,751.69,12.794,True
SKU-46332,modern,247.77,14.059,True
SKU-46333,fall,306.53,15.743,True
SKU-46334,fine,238.54,24.163,False
SKU-46335,along,318.95,20.602,False
SKU-46336,I,179.55,4.89,True
SKU-46337,room,521.01,13.869,True
SKU-46338,none,697.72,12.985,True
SKU-46339,character,809.9,24.764,False
SKU-46340,walk,290.6,22.569,False
SKU-46341,item,260.9,7.884,False
SKU-46342,sound,66.73,17.108,True
SKU-46343,management,48.92,3.353,True
SKU-46344,environmental,267.12,22.062,False
SKU-46345,rich,860.49,2.155,False
SKU-46346,her,49.12,12.86,True
SKU-46347,say,319.85,16.398,False
SKU-46348,program,363.18,16.29,False
SKU-46349,pass,785.15,5.819,False
SKU-46350,maybe,787.69,24.025,False
SKU-46351,maybe,368.18,22.792,True
SKU-46352,his,238.55,6.166,True
SKU-46353,management,513.07,3.821,True
SKU-46354,technology,460.01,8.392,True
SKU-46355,usually,427.6,16.131,False
SKU-46356,institution,735.98,19.474,False
SKU-46357,charge,390.42,14.199,True
SKU-46358,collection,584.65,8.499,True
SKU-46359,energy,162.51,3.813,False
SKU-46360,because,578.68,13.386,True
SKU-46361,later,183.73,5.968,False
SKU-46362,specific,863.84,11.18,True
SKU-46363,bar,844.88,11.859,False
SKU-46364,car,623.23,1.0,True
SKU-46365,force,523.7,6.67,False
SKU-46366,throw,261.52,22.26,True
SKU-46367,compare,828.71,0.991,False
SKU-46368,before,496.45,2.873,False
SKU-46369,space,134.39,15.846,True
SKU-46370,party,758.31,2.392,True
SKU-46371,outside,935.4,15.948,True
SKU-46372,fund,290.02,0.216,True
SKU-46373,raise,612.4,11.65,False
SKU-46374,drive,999.73,23.284,True
SKU-46375,cell,761.87,10.707,True
SKU-46376,raise,747.91,17.091,False
SKU-46377,walk,100.86,22.697,False
SKU-46378,specific,755.23,14.884,False
SKU-46379,sell,252.75,16.274,False
SKU-46380,despite,326.9,0.877,True
SKU-46381,talk,933.75,13.48,False
SKU-46382,information,89.73,8.551,False
SKU-46383,trip,723.31,4.192,True
SKU-46384,doctor,731.82,19.178,True
SKU-46385,move,42.05,21.603,True
SKU-46386,arrive,149.98,22.894,False
SKU-46387,stage,91.34,20.68,False
SKU-46388,believe,42.26,19.826,True
SKU-46389,option,866.54,10.408,False
SKU-46390,drive,391.58,7.222,True
SKU-46391,certainly,609.07,5.262,False
SKU-46392,pass,930.78,11.352,True
SKU-46393,case,96.07,5.677,True
SKU-46394,continue,600.81,15.258,True
SKU-46395,agreement,369.04,17.479,True
SKU-46396,accept,553.64,14.336,False
SKU-46397,across,754.49,21.345,True
SKU-46398,blue,793.13,2.668,False
SKU-46399,him,340.35,8.984,False
SKU-46400,prove,323.97,10.99,True
SKU-46401,truth,425.62,11.808,True
SKU-46402,else,618.21,1.563,False
SKU-46403,also,168.33,7.363,False
SKU-46404,letter,492.99,19.569,False
SKU-46405,then,259.72,7.453,True
SKU-46406,mother,293.96,5.952,False
SKU-46407,outside,706.91,10.574,False
SKU-46408,middle,663.41,3.409,False
SKU-46409,option,462.23,4.228,True
SKU-46410,return,291.55,22.027,True
SKU-46411,direction,521.87,20.431,True
SKU-46412,eight,527.27,1.687,True
SKU-46413,imagine,680.57,16.41,False
SKU-46414,resource,898.12,9.378,False
SKU-46415,especially,464.59,24.904,False
SKU-46416,among,299.9,12.176,False
SKU-46417,off,542.94,16.995,False
SKU-46418,democratic,916.66,0.907,False
SKU-46419,tree,147.92,3.47,False
SKU-46420,security,61.99,3.88,True
SKU-46421,chance,688.62,13.091,True
SKU-46422,majority,948.19,11.305,True
SKU-46423,present,550.04,10.054,True
SKU-46424,a,688.09,7.127,True
SKU-46425,various,25.47,13.73,False
SKU-46426,before,527.39,11.128,True
SKU-46427,example,532.69,4.352,True
SKU-46428,section,224.43,3.505,True
SKU-46429,film,195.41,9.729,False
SKU-46430,toward,145.55,18.933,False
SKU-46431,heavy,980.78,3.705,True
SKU-46432,under,699.69,4.522,False
SKU-46433,according,708.49,23.543,True
SKU-46434,unit,107.75,9.178,False
SKU-46435,away,861.26,11.243,False
SKU-46436,police,675.53,7.543,False
SKU-46437,tend,125.26,23.698,True
SKU-46438,direction,251.45,19.848,True
SKU-46439,include,839.26,20.277,True
SKU-46440,two,706.01,11.507,True
SKU-46441,read,713.83,7.375,False
SKU-46442,heart,361.36,12.064,False
SKU-46443,avoid,792.15,8.207,True
SKU-46444,keep,987.01,15.737,False
SKU-46445,different,46.46,17.749,True
SKU-46446,court,283.29,5.463,True
SKU-46447,word,820.19,13.412,True
SKU-46448,course,283.16,10.841,False
SKU-46449,suffer,806.36,10.817,True
SKU-46450,care,407.62,10.031,True
SKU-46451,time,293.93,21.37,False
SKU-46452,television,437.36,16.864,False
SKU-46453,sport,966.66,4.718,True
SKU-46454,hospital,613.21,0.499,True
SKU-46455,factor,723.32,3.461,True
SKU-46456,board,580.98,3.889,False
SKU-46457,point,652.6,18.111,True
SKU-46458,nature,626.44,1.97,False
SKU-46459,include,648.8,1.688,True
SKU-46460,nature,493.38,8.009,False
SKU-46461,court,854.86,3.53,False
SKU-46462,voice,342.24,0.116,False
SKU-46463,wife,528.47,23.443,False
SKU-46464,international,48.55,5.531,False
SKU-46465,media,738.61,2.107,False
SKU-46466,education,454.15,17.036,True
SKU-46467,anything,584.32,21.022,True
SKU-46468,moment,332.94,3.821,False
SKU-46469,easy,94.4,23.967,False
SKU-46470,raise,960.79,0.813,False
SKU-46471,believe,898.6,6.557,False
SKU-46472,for,868.37,0.78,False
SKU-46473,apply,359.9,24.178,False
SKU-46474,but,471.36,22.657,True
SKU-46475,clear,840.3,22.195,True
SKU-46476,set,967.18,14.575,True
SKU-46477,operation,90.32,8.851,False
SKU-46478,account,30.27,3.244,True
SKU-46479,detail,228.12,0.07,False
SKU-46480,young,258.74,3.746,True
SKU-46481,maintain,6.98,14.274,True
SKU-46482,try,755.79,0.58,True
SKU-46483,imagine,69.56,4.877,False
SKU-46484,she,792.49,0.951,False
SKU-46485,whole,532.76,7.554,True
SKU-46486,common,479.76,10.291,True
SKU-46487,bed,88.83,4.176,True
SKU-46488,reality,978.21,21.726,True
SKU-46489,spend,392.56,8.033,False
SKU-46490,exactly,172.53,18.757,False
SKU-46491,accept,962.76,14.804,True
SKU-46492,read,290.94,19.09,False
SKU-46493,less,248.44,20.258,True
SKU-46494,star,267.27,6.896,True
SKU-46495,religious,970.61,7.305,True
SKU-46496,say,352.34,21.162,True
SKU-46497,medical,21.17,1.094,False
SKU-46498,arrive,144.6,15.847,True
SKU-46499,actually,942.88,17.118,False
SKU-46500,sense,222.25,15.455,False
SKU-46501,sort,482.94,14.192,False
SKU-46502,plan,464.74,2.727,False
SKU-46503,collection,31.47,11.897,True
SKU-46504,his,11.77,24.296,True
SKU-46505,data,307.0,13.115,False
SKU-46506,together,378.22,10.468,True
SKU-46507,guy,218.39,14.555,True
SKU-46508,yourself,398.61,19.929,True
SKU-46509,plant,450.35,4.128,False
SKU-46510,collection,643.76,8.327,True
SKU-46511,old,734.76,7.405,False
SKU-46512,public,539.9,12.223,True
SKU-46513,election,249.31,3.371,True
SKU-46514,century,609.41,15.394,False
SKU-46515,bed,87.92,24.47,False
SKU-46516,last,24.62,6.228,False
SKU-46517,method,661.49,0.793,True
SKU-46518,wrong,620.96,19.383,True
SKU-46519,usually,968.81,1.672,True
SKU-46520,operation,351.01,8.236,True
SKU-46521,site,78.74,21.015,True
SKU-46522,green,501.71,18.775,True
SKU-46523,gas,294.95,5.779,False
SKU-46524,personal,686.14,4.497,False
SKU-46525,situation,468.5,2.887,True
SKU-46526,easy,584.71,12.725,False
SKU-46527,course,486.16,18.587,True
SKU-46528,who,87.97,24.625,True
SKU-46529,page,181.09,11.497,False
SKU-46530,allow,991.05,1.82,False
SKU-46531,house,915.03,11.169,True
SKU-46532,enough,323.92,10.526,True
SKU-46533,audience,393.98,11.372,False
SKU-46534,issue,715.1,22.514,False
SKU-46535,sign,866.41,12.727,True
SKU-46536,process,404.86,18.423,False
SKU-46537,detail,96.55,20.805,True
SKU-46538,box,684.74,24.827,True
SKU-46539,ok,547.16,22.217,False
SKU-46540,what,321.36,18.222,False
SKU-46541,tree,654.75,23.993,True
SKU-46542,middle,607.95,10.474,True
SKU-46543,place,593.28,7.146,False
SKU-46544,responsibility,767.78,24.493,False
SKU-46545,over,277.41,9.52,True
SKU-46546,rest,200.95,0.881,True
SKU-46547,assume,788.46,4.147,False
SKU-46548,officer,612.31,3.611,False
SKU-46549,improve,329.02,1.297,False
SKU-46550,picture,502.22,16.945,False
SKU-46551,machine,588.32,1.064,False
SKU-46552,according,438.04,24.409,False
SKU-46553,determine,563.59,16.999,False
SKU-46554,reach,239.06,10.582,True
SKU-46555,I,713.43,12.079,False
SKU-46556,budget,708.65,19.004,False
SKU-46557,get,318.7,12.153,False
SKU-46558,add,161.33,18.033,True
SKU-46559,key,549.89,4.625,True
SKU-46560,think,182.74,15.473,True
SKU-46561,responsibility,238.15,20.072,True
SKU-46562,environmental,996.17,15.887,True
SKU-46563,agent,78.97,5.868,False
SKU-46564,hot,74.82,1.828,False
SKU-46565,house,307.94,16.888,True
SKU-46566,everybody,550.82,1.659,True
SKU-46567,policy,616.42,1.671,True
SKU-46568,easy,390.2,2.183,True
SKU-46569,movement,909.38,10.724,True
SKU-46570,white,64.59,0.503,True
SKU-46571,from,118.88,1.906,False
SKU-46572,walk,673.33,7.0,True
SKU-46573,indeed,394.38,3.34,False
SKU-46574,carry,430.16,18.124,True
SKU-46575,less,244.86,21.132,True
SKU-46576,different,266.25,8.343,True
SKU-46577,official,168.98,21.636,False
SKU-46578,reality,299.71,23.149,False
SKU-46579,hour,835.81,19.233,True
SKU-46580,color,405.96,16.083,False
SKU-46581,attention,754.64,20.197,True
SKU-46582,tax,955.97,15.082,True
SKU-46583,manage,62.33,24.444,True
SKU-46584,bring,407.18,3.599,False
SKU-46585,practice,854.79,24.393,True
SKU-46586,key,810.41,10.137,False
SKU-46587,than,642.56,1.602,False
SKU-46588,myself,744.65,0.899,True
SKU-46589,animal,623.94,7.586,True
SKU-46590,instead,480.55,23.726,False
SKU-46591,letter,789.69,20.121,True
SKU-46592,government,187.49,18.95,False
SKU-46593,become,529.76,20.281,True
SKU-46594,add,820.49,1.134,True
SKU-46595,rest,110.82,12.359,False
SKU-46596,us,192.04,12.877,True
SKU-46597,figure,512.12,5.771,False
SKU-46598,ask,810.19,20.461,True
SKU-46599,nature,65.57,10.037,False
SKU-46600,we,331.9,22.093,True
SKU-46601,carry,555.56,22.12,False
SKU-46602,small,82.04,7.856,False
SKU-46603,consider,902.24,8.709,True
SKU-46604,take,703.16,11.271,False
SKU-46605,effort,463.11,7.089,True
SKU-46606,large,776.07,21.918,True
SKU-46607,store,728.89,13.306,False
SKU-46608,career,42.26,17.901,True
SKU-46609,ground,710.68,15.754,True
SKU-46610,deal,36.78,7.212,True
SKU-46611,sure,491.92,10.116,True
SKU-46612,upon,249.25,12.109,False
SKU-46613,no,679.11,23.812,False
SKU-46614,high,546.24,17.686,True
SKU-46615,require,509.84,20.978,True
SKU-46616,baby,774.28,7.011,False
SKU-46617,dinner,10.25,24.248,True
SKU-46618,line,775.38,1.225,True
SKU-46619,would,422.27,24.365,True
SKU-46620,hair,984.24,3.761,True
SKU-46621,American,297.03,3.954,True
SKU-46622,no,791.56,2.573,False
SKU-46623,watch,220.64,4.23,True
SKU-46624,reveal,265.82,5.168,True
SKU-46625,much,226.46,18.62,True
SKU-46626,use,631.91,6.389,True
SKU-46627,heart,403.38,11.692,True
SKU-46628,heavy,961.79,18.931,False
SKU-46629,surface,229.94,20.358,True
SKU-46630,forward,419.45,0.192,True
SKU-46631,response,871.42,16.301,False
SKU-46632,avoid,934.09,14.411,True
SKU-46633,reflect,258.97,11.587,True
SKU-46634,church,896.55,15.685,False
SKU-46635,rich,181.8,13.705,False
SKU-46636,current,172.08,9.866,True
SKU-46637,wall,653.74,4.291,True
SKU-46638,treatment,676.71,23.684,True
SKU-46639,control,465.04,3.705,False
SKU-46640,yard,97.15,4.377,False
SKU-46641,deal,871.49,22.985,True
SKU-46642,others,336.72,12.142,False
SKU-46643,night,228.45,2.126,False
SKU-46644,hard,185.22,5.787,True
SKU-46645,herself,694.71,2.521,False
SKU-46646,area,344.38,12.056,False
SKU-46647,ten,34.66,22.88,True
SKU-46648,artist,381.2,13.31,False
SKU-46649,down,165.97,2.116,False
SKU-46650,girl,520.08,11.559,False
SKU-46651,news,304.24,4.089,False
SKU-46652,eye,1.44,1.504,True
SKU-46653,central,796.35,20.323,False
SKU-46654,reach,468.78,21.928,False
SKU-46655,scientist,451.71,9.884,True
SKU-46656,scientist,515.15,7.518,True
SKU-46657,continue,921.44,11.222,True
SKU-46658,his,618.09,14.337,True
SKU-46659,quite,952.77,1.943,False
SKU-46660,thought,779.71,10.488,True
SKU-46661,last,962.21,17.177,True
SKU-46662,so,792.24,6.663,False
SKU-46663,sea,803.8,2.196,False
SKU-46664,career,829.56,22.041,True
SKU-46665,reality,578.41,4.403,False
SKU-46666,reflect,132.28,12.469,False
SKU-46667,much,589.7,7.704,True
SKU-46668,water,283.09,0.701,True
SKU-46669,policy,36.54,21.315,False
SKU-46670,under,376.11,18.022,True
SKU-46671,range,125.47,5.924,True
SKU-46672,law,949.79,13.327,False
SKU-46673,include,975.2,3.254,False
SKU-46674,seven,38.12,1.595,False
SKU-46675,part,589.35,7.349,False
SKU-46676,year,720.85,11.178,True
SKU-46677,last,570.02,4.886,True
SKU-46678,could,447.76,16.922,True
SKU-46679,plant,512.78,4.501,True
SKU-46680,close,101.6,19.438,False
SKU-46681,particular,723.66,16.751,False
SKU-46682,will,337.85,19.962,False
SKU-46683,notice,964.12,17.093,True
SKU-46684,she,929.34,5.871,False
SKU-46685,understand,599.43,18.631,True
SKU-46686,perform,107.03,18.457,False
SKU-46687,here,860.14,8.048,False
SKU-46688,move,278.57,24.242,True
SKU-46689,for,258.55,24.914,True
SKU-46690,action,399.31,2.634,False
SKU-46691,find,654.17,7.575,True
SKU-46692,note,148.41,5.613,True
SKU-46693,recently,341.45,24.565,True
SKU-46694,pull,507.78,9.662,False
SKU-46695,the,374.97,9.261,False
SKU-46696,general,553.03,16.043,False
SKU-46697,order,827.77,17.848,False
SKU-46698,treat,290.46,11.064,True
SKU-46699,beat,105.11,21.244,True
SKU-46700,television,942.14,3.452,True
SKU-46701,particular,466.75,13.871,True
SKU-46702,finally,390.93,10.114,False
SKU-46703,brother,120.1,4.519,False
SKU-46704,billion,806.34,16.51,True
SKU-46705,late,216.49,11.364,True
SKU-46706,whether,88.66,19.777,True
SKU-46707,book,775.57,17.368,False
SKU-46708,car,913.81,9.394,True
SKU-46709,occur,831.39,13.339,True
SKU-46710,day,130.03,24.716,False
SKU-46711,southern,502.67,1.313,False
SKU-46712,federal,61.01,1.306,True
SKU-46713,into,760.48,24.407,False
SKU-46714,democratic,797.93,3.358,True
SKU-46715,trial,803.15,24.4,True
SKU-46716,like,454.12,1.896,False
SKU-46717,third,29.67,3.491,True
SKU-46718,rest,648.05,20.649,True
SKU-46719,there,993.6,15.176,True
SKU-46720,onto,831.9,0.737,False
SKU-46721,experience,80.05,13.809,True
SKU-46722,per,147.93,18.716,True
SKU-46723,send,124.02,21.253,False
SKU-46724,woman,327.56,16.375,False
SKU-46725,however,989.13,2.41,False
SKU-46726,music,319.12,6.312,True
SKU-46727,number,927.46,16.108,True
SKU-46728,main,713.11,22.258,False
SKU-46729,whole,749.26,18.253,False
SKU-46730,author,436.71,21.343,True
SKU-46731,everybody,456.54,24.326,False
SKU-46732,administration,560.9,0.867,False
SKU-46733,simply,85.26,13.363,True
SKU-46734,talk,457.95,0.25,False
SKU-46735,interview,400.24,17.797,True
SKU-46736,crime,891.85,9.256,True
SKU-46737,production,413.67,22.023,True
SKU-46738,court,334.95,8.441,True
SKU-46739,dog,562.5,12.182,True
SKU-46740,structure,381.8,16.096,True
SKU-46741,cup,392.07,14.295,True
SKU-46742,may,158.61,6.016,False
SKU-46743,either,491.62,23.562,True
SKU-46744,deal,371.87,22.105,True
SKU-46745,the,330.89,2.823,True
SKU-46746,manager,760.08,24.08,True
SKU-46747,choice,426.88,24.367,True
SKU-46748,per,97.9,13.979,False
SKU-46749,care,172.42,0.921,False
SKU-46750,send,413.79,3.327,False
SKU-46751,anyone,176.98,24.286,True
SKU-46752,investment,663.55,19.631,True
SKU-46753,science,130.09,7.697,False
SKU-46754,perform,486.1,18.789,False
SKU-46755,north,215.3,22.292,False
SKU-46756,none,480.39,21.189,False
SKU-46757,firm,491.93,7.214,True
SKU-46758,western,705.11,18.168,True
SKU-46759,price,263.62,17.527,True
SKU-46760,develop,449.57,1.777,False
SKU-46761,political,738.31,8.029,True
SKU-46762,off,781.37,8.583,True
SKU-46763,send,556.38,5.946,False
SKU-46764,very,322.55,2.862,False
SKU-46765,tend,929.0,2.195,False
SKU-46766,fall,396.38,0.6,False
SKU-46767,east,582.95,13.348,False
SKU-46768,major,339.33,21.672,True
SKU-46769,image,765.21,23.473,True
SKU-46770,on,662.82,23.044,False
SKU-46771,total,43.18,5.251,False
SKU-46772,scene,76.24,9.254,False
SKU-46773,thing,331.54,18.872,True
SKU-46774,natural,65.14,9.809,True
