sku,name,price,weight_kg,in_stock
SKU-29637,itself,986.88,5.511,False
SKU-29638,feeling,239.33,3.443,True
SKU-29639,process,828.51,22.58,False
SKU-29640,act,545.82,6.12,False
SKU-29641,western,571.61,16.758,True
SKU-29642,thought,682.33,22.824,False
SKU-29643,full,813.64,3.561,True
SKU-29644,street,587.07,6.702,False
SKU-29645,operation,961.17,2.556,False
SKU-29646,sign,568.78,10.954,False
SKU-29647,prepare,906.33,13.098,True
SKU-29648,different,477.8,6.996,False
SKU-29649,age,90.54,6.712,False
SKU-29650,kind,763.54,10.196,False
SKU-29651,record,207.81,20.731,False
SKU-29652,compare,972.74,4.899,True
SKU-29653,else,565.12,9.893,True
SKU-29654,hit,101.99,10.869,False
SKU-29655,around,993.2,10.325,True
SKU-29656,store,608.35,23.689,False
SKU-29657,front,574.43,13.206,True
SKU-29658,necessary,63.43,19.295,True
SKU-29659,friend,30.14,13.252,True
SKU-29660,talk,905.16,1.345,True
SKU-29661,pass,855.75,1.642,True
SKU-29662,represent,936.54,19.631,False
SKU-29663,process,564.31,22.576,False
SKU-29664,although,816.93,1.389,False
SKU-29665,return,436.9,19.246,False
SKU-29666,card,262.64,18.164,True
SKU-29667,art,928.6,18.396,True
SKU-29668,our,433.79,3.267,True
SKU-29669,must,301.21,21.635,True
SKU-29670,care,152.11,22.045,True
SKU-29671,future,647.86,6.378,True
SKU-29672,who,790.98,21.937,True
SKU-29673,every,840.52,7.105,False
SKU-29674,need,458.24,2.607,True
SKU-29675,myself,790.59,1.03,False
SKU-29676,picture,879.68,4.635,False
SKU-29677,top,602.71,13.237,True
SKU-29678,resource,844.18,22.0,True
SKU-29679,as,493.59,14.025,False
SKU-29680,rather,102.55,3.623,True
SKU-29681,together,262.91,11.524,False
SKU-29682,agree,309.37,19.016,False
SKU-29683,up,576.05,17.44,False
SKU-29684,technology,399.56,6.639,True
SKU-29685,employee,376.32,1.781,False
SKU-29686,add,121.99,5.581,False
SKU-29687,season,960.41,24.258,False
SKU-29688,poor,454.95,9.137,False
SKU-29689,but,993.71,23.371,True
SKU-29690,world,939.4,24.703,True
SKU-29691,big,105.7,9.209,False
SKU-29692,save,374.95,12.701,False
SKU-29693,generation,748.14,15.568,False
SKU-29694,pretty,356.27,11.177,False
SKU-29695,discuss,274.78,5.392,True
SKU-29696,along,574.38,8.254,True
SKU-29697,turn,337.57,1.386,True
SKU-29698,not,160.91,18.807,False
SKU-29699,international,75.88,2.368,True
SKU-29700,moment,839.91,4.992,False
SKU-29701,program,934.66,5.937,False
SKU-29702,medical,352.58,19.105,False
SKU-29703,our,489.08,16.752,False
SKU-29704,begin,19.59,20.41,True
SKU-29705,skin,816.48,21.326,False
SKU-29706,big,163.38,20.19,True
SKU-29707,discover,523.1,0.836,False
SKU-29708,single,718.63,2.596,False
SKU-29709,class,725.68,10.678,True
SKU-29710,against,94.61,21.553,False
SKU-29711,eight,668.79,17.174,True
SKU-29712,professor,371.83,9.156,True
SKU-29713,garden,600.51,2.977,False
SKU-29714,administration,902.7,0.692,False
SKU-29715,under,806.28,8.046,True
SKU-29716,chair,381.98,15.189,True
SKU-29717,threat,430.33,8.435,False
SKU-29718,left,498.67,21.488,False
SKU-29719,away,194.85,12.506,False
SKU-29720,man,983.68,6.913,True
SKU-29721,something,506.11,10.258,True
SKU-29722,worker,606.67,11.519,True
SKU-29723,attention,523.07,1.966,False
SKU-29724,war,529.85,7.044,True
SKU-29725,challenge,319.75,1.602,False
SKU-29726,coach,126.32,7.727,True
SKU-29727,region,683.97,14.819,False
SKU-29728,play,619.93,22.583,False
SKU-29729,box,806.18,18.489,True
SKU-29730,practice,801.55,0.068,False
SKU-29731,near,141.01,4.304,False
SKU-29732,change,123.68,22.097,True
SKU-29733,buy,440.72,5.07,True
SKU-29734,may,343.08,8.547,True
SKU-29735,others,521.56,14.158,False
SKU-29736,key,934.96,19.563,True
SKU-29737,brother,436.38,10.537,False
SKU-29738,professional,890.97,20.252,False
SKU-29739,office,232.12,15.696,True
SKU-29740,example,275.98,3.379,False
SKU-29741,democratic,145.24,18.552,True
SKU-29742,yourself,550.55,15.968,True
SKU-29743,young,84.44,3.815,True
SKU-29744,example,770.71,2.957,True
SKU-29745,mind,801.0,20.368,False
SKU-29746,store,729.43,2.448,False
SKU-29747,your,215.84,18.175,False
SKU-29748,miss,991.57,15.964,False
SKU-29749,feel,623.77,10.545,True
SKU-29750,rather,184.34,19.64,True
SKU-29751,key,554.57,15.39,True
SKU-29752,whatever,915.2,8.792,True
SKU-29753,these,362.77,7.905,True
SKU-29754,after,723.1,8.597,True
SKU-29755,country,165.96,17.921,False
SKU-29756,officer,711.27,14.153,True
SKU-29757,art,391.54,19.725,True
SKU-29758,both,970.99,23.93,True
SKU-29759,short,275.12,10.094,False
SKU-29760,where,556.61,15.713,False
SKU-29761,agency,317.71,15.411,False
SKU-29762,impact,705.13,5.059,True
SKU-29763,weight,906.8,16.185,True
SKU-29764,wall,394.32,11.445,False
SKU-29765,drug,695.83,12.12,False
SKU-29766,explain,173.33,16.313,True
SKU-29767,catch,411.68,19.449,True
SKU-29768,respond,854.56,17.241,True
SKU-29769,page,348.97,19.072,True
SKU-29770,apply,911.69,18.088,False
SKU-29771,option,453.36,8.898,False
SKU-29772,include,199.05,10.394,True
SKU-29773,whole,490.12,21.575,False
SKU-29774,it,144.01,10.962,False
SKU-29775,walk,70.25,17.351,True
SKU-29776,maintain,633.63,16.593,True
SKU-29777,have,398.94,9.959,True
SKU-29778,purpose,528.18,19.359,True
SKU-29779,us,810.17,19.142,True
SKU-29780,training,327.59,16.483,True
SKU-29781,simple,3.63,8.92,False
SKU-29782,give,157.29,19.263,True
SKU-29783,employee,868.63,11.456,False
SKU-29784,social,30.62,22.137,True
SKU-29785,color,973.72,22.749,True
SKU-29786,reason,411.8,0.108,True
SKU-29787,write,191.12,1.491,False
SKU-29788,structure,213.65,21.568,False
SKU-29789,thousand,783.25,1.206,True
SKU-29790,former,869.92,5.209,False
SKU-29791,in,566.37,1.135,False
SKU-29792,other,800.88,7.118,False
SKU-29793,officer,834.91,2.872,True
SKU-29794,rock,784.18,12.612,False
SKU-29795,summer,79.66,15.943,False
SKU-29796,phone,309.29,13.424,True
SKU-29797,husband,349.01,20.423,True
SKU-29798,blue,890.15,9.26,False
SKU-29799,read,866.22,0.351,True
SKU-29800,remain,868.53,0.878,True
SKU-29801,Congress,987.54,6.584,True
SKU-29802,final,129.87,16.738,True
SKU-29803,talk,568.38,0.683,False
SKU-29804,capital,775.03,8.416,False
SKU-29805,over,587.07,1.975,True
SKU-29806,various,177.53,10.788,True
SKU-29807,place,702.26,3.006,True
SKU-29808,approach,526.31,18.588,False
SKU-29809,system,645.69,0.081,False
SKU-29810,option,546.05,1.685,False
SKU-29811,way,864.86,19.008,True
SKU-29812,traditional,467.63,21.849,True
SKU-29813,cultural,772.66,6.99,True
SKU-29814,purpose,6.39,12.731,True
SKU-29815,believe,669.32,3.125,True
SKU-29816,its,307.27,3.455,True
SKU-29817,value,267.09,7.24,False
SKU-29818,hit,645.93,3.033,False
SKU-29819,card,893.31,11.204,False
SKU-29820,maintain,523.93,7.959,True
SKU-29821,Mr,617.67,4.572,False
SKU-29822,air,38.48,11.929,False
SKU-29823,eat,594.0,5.123,True
SKU-29824,president,581.69,13.988,False
SKU-29825,large,475.46,9.911,True
SKU-29826,lead,294.91,22.95,False
SKU-29827,group,183.94,2.444,False
SKU-29828,money,483.89,8.542,False
SKU-29829,check,5.66,3.207,False
SKU-29830,effort,551.58,5.236,False
SKU-29831,really,773.45,10.095,True
SKU-29832,federal,844.73,6.762,True
SKU-29833,fast,935.74,17.35,False
SKU-29834,open,50.73,7.164,False
SKU-29835,difficult,709.21,23.628,True
SKU-29836,white,509.75,6.439,False
SKU-29837,letter,459.64,4.154,False
SKU-29838,me,644.5,7.023,True
SKU-29839,serious,657.66,24.737,True
SKU-29840,other,96.65,13.752,False
SKU-29841,message,720.97,13.494,True
SKU-29842,series,215.16,12.792,False
SKU-29843,down,520.97,2.87,False
SKU-29844,every,217.23,17.641,False
SKU-29845,mother,923.99,11.498,True
SKU-29846,imagine,804.74,16.315,True
SKU-29847,less,329.09,3.952,True
SKU-29848,adult,802.56,12.277,True
SKU-29849,conference,650.38,12.999,False
SKU-29850,partner,620.29,8.633,False
SKU-29851,current,125.67,9.865,False
SKU-29852,couple,393.72,8.541,False
SKU-29853,senior,228.76,6.074,False
SKU-29854,successful,398.84,10.069,False
SKU-29855,democratic,804.57,1.035,True
SKU-29856,arrive,155.51,16.581,True
SKU-29857,Congress,490.23,22.709,False
SKU-29858,wind,426.1,16.164,False
SKU-29859,size,711.45,17.151,False
SKU-29860,possible,298.28,21.039,True
SKU-29861,explain,903.83,21.66,False
SKU-29862,his,937.14,6.247,False
SKU-29863,method,108.9,11.48,False
SKU-29864,treat,712.27,13.934,False
SKU-29865,order,14.47,23.517,True
SKU-29866,risk,68.62,17.522,False
SKU-29867,first,396.64,0.308,False
SKU-29868,while,907.16,10.352,False
SKU-29869,check,322.44,3.292,True
SKU-29870,now,143.36,2.967,True
SKU-29871,century,303.55,20.461,False
SKU-29872,early,301.37,18.332,False
SKU-29873,air,322.87,21.13,False
SKU-29874,into,145.33,14.096,True
SKU-29875,international,248.43,21.693,True
SKU-29876,quality,987.83,18.253,False
SKU-29877,kind,553.01,9.597,True
SKU-29878,beautiful,998.48,17.106,True
SKU-29879,live,904.82,11.662,True
SKU-29880,boy,108.48,3.37,False
SKU-29881,station,450.69,13.396,False
SKU-29882,far,68.9,24.24,True
SKU-29883,project,777.86,21.566,False
SKU-29884,current,879.71,4.996,True
SKU-29885,worry,653.79,2.138,True
SKU-29886,north,487.9,15.88,True
SKU-29887,sit,41.44,9.033,False
SKU-29888,be,262.53,17.444,False
SKU-29889,hundred,570.41,0.102,True
SKU-29890,likely,776.94,23.266,False
SKU-29891,wall,417.56,20.332,True
SKU-29892,bring,676.33,23.661,False
SKU-29893,accept,430.15,5.959,True
SKU-29894,poor,867.56,9.776,True
SKU-29895,white,705.83,22.532,False
SKU-29896,main,905.61,11.961,True
SKU-29897,fund,905.59,3.681,True
SKU-29898,continue,482.72,8.181,True
SKU-29899,necessary,369.58,15.216,False
SKU-29900,way,317.79,21.011,False
SKU-29901,now,95.33,18.678,False
SKU-29902,customer,436.67,24.111,True
SKU-29903,another,918.11,12.169,False
SKU-29904,music,395.85,11.733,False
SKU-29905,season,217.67,21.928,False
SKU-29906,decision,953.22,9.055,False
SKU-29907,religious,222.28,14.255,True
SKU-29908,apply,823.11,9.583,False
SKU-29909,administration,978.01,22.414,True
SKU-29910,push,992.76,14.53,False
SKU-29911,fall,932.84,0.841,True
SKU-29912,season,788.51,0.686,False
SKU-29913,none,588.94,0.407,True
SKU-29914,education,700.86,10.06,False
SKU-29915,lawyer,111.42,20.184,True
SKU-29916,blood,239.54,4.368,False
SKU-29917,coach,88.48,14.793,False
SKU-29918,work,572.1,15.899,False
SKU-29919,so,889.71,5.878,False
SKU-29920,country,646.18,1.304,False
SKU-29921,work,133.85,16.097,False
SKU-29922,professional,171.51,11.498,True
SKU-29923,cup,567.88,10.775,False
SKU-29924,look,269.38,13.046,True
SKU-29925,get,801.1,22.633,False
SKU-29926,left,195.32,7.438,False
SKU-29927,speak,213.99,15.392,True
SKU-29928,drive,492.49,20.427,True
SKU-29929,size,142.51,7.282,True
SKU-29930,off,714.53,15.961,True
SKU-29931,pressure,339.76,20.423,False
SKU-29932,instead,23.64,5.924,True
SKU-29933,especially,974.79,16.847,False
SKU-29934,instead,589.63,10.069,True
SKU-29935,this,960.66,24.818,False
SKU-29936,poor,174.28,3.804,False
SKU-29937,occur,737.89,10.964,True
SKU-29938,process,326.73,8.644,True
SKU-29939,ball,657.07,4.245,False
SKU-29940,official,178.67,14.246,True
SKU-29941,get,87.01,17.785,True
SKU-29942,into,920.34,2.04,False
SKU-29943,admit,264.71,22.029,True
SKU-29944,happen,218.37,3.086,True
SKU-29945,financial,301.98,19.344,False
SKU-29946,bank,408.55,0.658,False
SKU-29947,turn,77.11,19.258,False
SKU-29948,avoid,191.29,21.186,True
SKU-29949,chair,47.06,6.96,True
SKU-29950,fall,21.87,7.757,False
SKU-29951,care,77.4,23.489,True
SKU-29952,radio,962.71,15.305,True
SKU-29953,increase,618.17,18.243,False
SKU-29954,network,244.11,8.366,False
SKU-29955,clear,64.71,23.599,True
SKU-29956,increase,204.83,24.167,False
SKU-29957,war,529.14,19.572,False
SKU-29958,picture,849.08,18.293,True
SKU-29959,suffer,183.64,6.018,False
SKU-29960,trial,250.32,7.884,False
SKU-29961,pressure,461.53,1.396,True
SKU-29962,fall,92.94,6.553,True
SKU-29963,teacher,956.19,14.751,False
SKU-29964,bar,904.64,11.869,False
SKU-29965,trip,673.26,17.033,False
SKU-29966,alone,322.53,3.02,False
SKU-29967,factor,733.17,16.675,True
SKU-29968,option,767.73,21.214,False
SKU-29969,easy,566.25,1.055,False
SKU-29970,agency,713.44,4.697,False
SKU-29971,under,890.48,13.896,False
SKU-29972,herself,752.61,13.303,False
SKU-29973,lot,492.33,12.379,True
SKU-29974,yes,536.54,21.791,False
SKU-29975,establish,272.09,20.693,True
SKU-29976,operation,832.35,4.012,False
SKU-29977,offer,839.75,23.012,False
SKU-29978,official,463.56,19.52,True
SKU-29979,return,168.85,6.05,True
SKU-29980,even,382.65,8.977,True
SKU-29981,resource,387.23,18.618,False
SKU-29982,girl,161.84,20.599,False
SKU-29983,eat,954.64,4.553,False
SKU-29984,environmental,307.04,3.47,True
SKU-29985,back,959.39,22.702,False
SKU-29986,public,137.45,0.628,True
SKU-29987,special,326.84,14.889,False
SKU-29988,camera,896.37,12.401,False
SKU-29989,country,584.25,5.563,False
SKU-29990,boy,343.74,21.328,False
SKU-29991,easy,155.72,24.498,False
SKU-29992,the,108.54,11.009,True
SKU-29993,subject,224.78,9.83,True
SKU-29994,sort,421.46,23.261,True
SKU-29995,water,746.29,10.73,True
SKU-29996,character,400.86,20.695,True
SKU-29997,while,143.51,4.277,False
SKU-29998,already,122.21,2.026,False
SKU-29999,western,658.52,4.288,False
SKU-30000,total,40.0,20.461,True
SKU-30001,none,150.31,0.101,False
SKU-30002,prove,704.0,20.131,True
SKU-30003,majority,725.39,22.28,False
SKU-30004,better,486.14,9.96,False
SKU-30005,than,858.69,23.653,False
SKU-30006,week,211.46,3.594,True
SKU-30007,according,405.16,11.51,True
SKU-30008,surface,745.0,0.362,False
SKU-30009,computer,464.55,5.078,True
SKU-30010,PM,977.42,19.248,False
SKU-30011,let,232.01,24.846,False
SKU-30012,difficult,318.56,8.55,False
SKU-30013,place,964.24,6.032,False
SKU-30014,education,267.38,13.116,False
SKU-30015,change,827.67,1.575,False
SKU-30016,professor,966.59,7.119,False
SKU-30017,chair,61.73,2.546,False
SKU-30018,position,357.97,24.556,True
SKU-30019,show,339.57,0.874,True
SKU-30020,rather,993.91,18.128,True
SKU-30021,job,645.1,19.592,False
SKU-30022,executive,765.77,4.379,True
SKU-30023,work,871.2,13.864,False
SKU-30024,could,195.5,0.907,False
SKU-30025,region,404.2,12.665,False
SKU-30026,among,677.35,19.575,True
SKU-30027,thank,669.41,20.109,True
SKU-30028,notice,464.52,12.404,True
SKU-30029,offer,818.68,11.614,False
SKU-30030,knowledge,782.74,5.297,True
SKU-30031,now,541.16,4.172,True
SKU-30032,similar,68.41,20.248,True
SKU-30033,onto,390.87,6.766,False
SKU-30034,civil,311.35,22.497,False
SKU-30035,end,101.06,12.932,True
SKU-30036,church,417.93,18.788,True
SKU-30037,four,45.8,5.991,True
SKU-30038,senior,491.82,23.621,False
SKU-30039,film,275.91,23.611,True
SKU-30040,ten,289.92,21.846,True
SKU-30041,final,679.52,7.818,False
SKU-30042,election,258.24,19.326,True
SKU-30043,because,945.69,19.298,True
SKU-30044,suffer,621.56,6.924,True
SKU-30045,miss,917.64,8.386,False
SKU-30046,modern,492.62,18.323,False
SKU-30047,quickly,763.71,10.066,False
SKU-30048,collection,437.08,4.269,False
SKU-30049,only,248.49,20.849,True
SKU-30050,side,351.84,12.464,True
SKU-30051,concern,162.4,5.724,False
SKU-30052,policy,303.31,19.528,False
SKU-30053,Democrat,821.56,1.744,False
SKU-30054,people,420.19,10.691,False
SKU-30055,lay,177.85,5.051,False
SKU-30056,agent,880.68,11.323,True
SKU-30057,story,597.68,15.623,True
SKU-30058,front,836.88,1.226,True
SKU-30059,our,978.68,12.33,False
SKU-30060,article,181.75,10.317,True
SKU-30061,few,582.35,11.309,False
SKU-30062,fill,233.07,1.557,True
SKU-30063,cell,811.05,9.302,True
SKU-30064,which,835.73,16.461,True
SKU-30065,management,526.57,17.683,True
SKU-30066,mention,880.83,0.106,False
SKU-30067,lead,428.97,10.997,True
SKU-30068,adult,790.72,13.156,False
SKU-30069,art,500.09,20.634,True
SKU-30070,not,594.04,18.323,False
SKU-30071,outside,233.86,3.409,True
SKU-30072,rise,633.8,21.86,True
SKU-30073,what,710.45,18.849,False
SKU-30074,which,642.08,24.588,False
SKU-30075,kitchen,844.01,23.287,False
SKU-30076,both,40.57,13.752,True
SKU-30077,president,290.55,6.895,True
SKU-30078,future,32.12,1.566,True
SKU-30079,perform,370.06,14.279,False
SKU-30080,Congress,244.87,22.203,False
SKU-30081,contain,394.41,11.614,True
SKU-30082,bag,867.41,3.257,True
SKU-30083,parent,325.15,20.38,False
SKU-30084,guess,250.46,0.149,False
SKU-30085,camera,789.35,11.175,True
SKU-30086,mean,639.28,21.112,True
SKU-30087,road,116.58,13.442,True
SKU-30088,treatment,506.96,0.672,False
SKU-30089,hit,6.06,23.759,True
SKU-30090,around,665.17,4.94,True
SKU-30091,record,657.43,22.482,True
SKU-30092,gas,407.07,14.983,True
SKU-30093,make,995.42,20.924,False
SKU-30094,establish,747.31,11.707,False
SKU-30095,sound,249.07,9.906,True
SKU-30096,position,661.53,8.759,False
SKU-30097,attorney,803.66,23.407,True
SKU-30098,deep,420.0,22.739,True
SKU-30099,society,717.66,23.222,False
SKU-30100,show,689.2,20.06,False
SKU-30101,now,788.76,2.066,True
SKU-30102,million,317.68,9.007,True
SKU-30103,feel,108.94,21.932,False
SKU-30104,low,831.51,12.816,False
SKU-30105,enjoy,578.2,21.799,False
SKU-30106,game,268.44,11.148,False
SKU-30107,theory,848.75,12.632,False
SKU-30108,walk,34.55,5.311,True
SKU-30109,take,821.79,22.512,True
SKU-30110,bring,499.26,2.73,False
SKU-30111,star,57.04,12.371,False
SKU-30112,role,202.03,5.19,False
SKU-30113,know,650.0,5.931,True
SKU-30114,respond,73.75,10.791,True
SKU-30115,really,447.4,1.511,False
SKU-30116,production,592.85,15.946,True
SKU-30117,full,772.36,16.801,False
SKU-30118,performance,195.76,2.792,True
SKU-30119,rest,660.3,0.588,False
SKU-30120,box,701.31,10.657,False
SKU-30121,western,961.66,23.669,False
SKU-30122,protect,283.6,15.259,True
SKU-30123,such,813.77,9.738,True
SKU-30124,woman,743.88,22.989,False
SKU-30125,put,842.72,18.974,True
SKU-30126,realize,386.49,0.121,True
SKU-30127,campaign,232.96,24.615,True
SKU-30128,hold,2.02,16.335,True
SKU-30129,small,474.53,23.328,True
SKU-30130,without,330.13,3.898,False
SKU-30131,among,573.92,19.907,True
SKU-30132,be,486.47,1.329,False
SKU-30133,lay,23.8,4.964,True
SKU-30134,station,478.88,22.156,True
SKU-30135,system,829.28,14.082,True
SKU-30136,mouth,359.84,2.357,False
SKU-30137,ever,678.47,18.078,True
SKU-30138,knowledge,857.63,15.589,False
SKU-30139,involve,999.66,6.611,True
SKU-30140,father,535.08,7.405,True
SKU-30141,although,310.79,18.738,True
SKU-30142,myself,385.59,1.448,True
SKU-30143,indicate,472.58,10.789,True
SKU-30144,read,200.36,11.344,True
SKU-30145,pay,765.57,2.369,False
SKU-30146,southern,171.64,9.585,False
SKU-30147,late,445.27,22.213,True
SKU-30148,throughout,635.2,18.745,True
SKU-30149,compare,634.91,22.368,False
SKU-30150,air,823.87,3.585,True
SKU-30151,stage,235.83,12.447,True
SKU-30152,feeling,380.08,4.137,False
SKU-30153,memory,193.75,1.152,False
SKU-30154,foot,218.13,19.224,True
SKU-30155,religious,648.82,21.572,True
SKU-30156,card,426.5,20.292,False
SKU-30157,environmental,856.42,24.106,False
SKU-30158,nearly,667.59,2.516,False
SKU-30159,reflect,649.97,17.224,False
SKU-30160,writer,15.25,16.674,False
SKU-30161,quickly,521.62,1.93,False
SKU-30162,leave,333.29,20.706,True
SKU-30163,model,856.97,4.272,True
SKU-30164,front,288.09,24.455,True
SKU-30165,matter,335.8,22.35,True
SKU-30166,decide,77.64,18.599,True
SKU-30167,responsibility,475.54,0.798,True
SKU-30168,probably,575.14,6.266,False
SKU-30169,thing,320.99,24.068,False
SKU-30170,cultural,940.66,1.386,False
SKU-30171,property,413.56,14.201,False
SKU-30172,arm,221.46,7.996,False
SKU-30173,black,176.45,18.426,True
SKU-30174,option,523.01,19.155,True
SKU-30175,process,906.46,5.24,True
SKU-30176,best,243.56,7.208,True
SKU-30177,difference,17.29,2.271,True
SKU-30178,generation,666.53,17.718,False
SKU-30179,production,419.5,3.017,False
SKU-30180,deep,31.31,5.671,True
SKU-30181,organization,235.7,18.738,False
SKU-30182,question,505.68,12.621,False
SKU-30183,boy,933.63,16.525,False
SKU-30184,camera,719.12,20.586,True
SKU-30185,after,571.44,11.655,False
SKU-30186,start,325.21,17.023,True
SKU-30187,statement,841.45,12.007,True
SKU-30188,war,32.38,23.781,True
SKU-30189,bag,146.91,10.905,True
SKU-30190,water,253.47,3.473,False
SKU-30191,most,950.58,2.932,True
SKU-30192,quickly,526.65,19.034,True
SKU-30193,fly,106.72,17.57,True
SKU-30194,tend,360.6,16.519,False
SKU-30195,or,585.82,20.241,False
SKU-30196,simply,263.7,14.213,True
SKU-30197,produce,105.17,3.692,True
SKU-30198,fine,895.51,4.271,True
SKU-30199,act,733.86,9.834,True
SKU-30200,new,93.65,16.788,True
SKU-30201,red,325.13,19.373,False
SKU-30202,everyone,280.1,16.577,False
SKU-30203,assume,658.17,9.083,True
SKU-30204,design,971.67,24.848,False
SKU-30205,hard,322.13,17.587,True
SKU-30206,choose,169.9,22.834,True
SKU-30207,ahead,229.37,16.566,False
SKU-30208,section,785.43,9.986,False
SKU-30209,country,336.02,1.539,True
SKU-30210,send,636.22,7.594,True
SKU-30211,story,516.69,5.906,False
SKU-30212,there,863.62,10.422,True
SKU-30213,memory,392.18,10.202,True
SKU-30214,letter,957.77,23.745,False
SKU-30215,anyone,814.77,2.353,False
SKU-30216,material,17.42,13.609,False
SKU-30217,bad,766.85,11.448,False
SKU-30218,crime,779.08,13.007,False
SKU-30219,future,813.26,8.483,False
SKU-30220,use,151.53,2.697,False
SKU-30221,since,112.61,23.794,True
SKU-30222,not,783.72,24.682,True
SKU-30223,exist,522.11,16.235,True
SKU-30224,doctor,526.65,11.926,True
SKU-30225,stuff,283.19,23.403,True
SKU-30226,third,507.86,12.653,True
SKU-30227,season,737.65,16.182,False
SKU-30228,according,105.26,22.972,False
SKU-30229,but,295.29,6.716,False
SKU-30230,more,904.41,4.591,True
SKU-30231,serve,657.68,24.694,False
SKU-30232,outside,673.54,14.666,True
SKU-30233,the,314.09,24.415,False
SKU-30234,course,197.52,0.641,False
SKU-30235,and,405.89,13.703,False
SKU-30236,store,257.19,10.991,False
SKU-30237,bed,246.24,7.013,True
SKU-30238,paper,200.35,6.489,False
SKU-30239,explain,858.61,20.808,True
SKU-30240,bar,654.79,17.886,False
SKU-30241,want,678.54,10.085,True
SKU-30242,woman,31.39,13.404,False
SKU-30243,forget,538.97,12.104,True
SKU-30244,measure,712.59,4.218,True
SKU-30245,course,562.78,12.196,True
SKU-30246,because,748.85,10.392,True
SKU-30247,middle,248.81,4.321,False
SKU-30248,trouble,349.93,10.428,True
SKU-30249,campaign,521.73,11.263,False
SKU-30250,mother,362.88,9.192,True
SKU-30251,strategy,395.01,13.758,True
SKU-30252,oil,426.31,18.297,True
SKU-30253,generation,220.16,22.607,True
SKU-30254,lead,902.02,8.397,True
SKU-30255,investment,677.49,20.889,False
SKU-30256,mind,489.24,14.245,True
SKU-30257,without,641.63,8.094,True
SKU-30258,describe,86.85,8.306,True
SKU-30259,method,575.42,5.285,True
SKU-30260,know,235.91,23.415,False
SKU-30261,media,552.69,1.265,False
SKU-30262,address,322.67,14.73,True
SKU-30263,value,177.82,20.513,False
SKU-30264,interview,846.53,11.52,False
SKU-30265,assume,283.24,21.248,True
SKU-30266,away,377.26,18.059,False
SKU-30267,marriage,578.07,0.05,True
SKU-30268,add,373.93,11.571,True
SKU-30269,lawyer,339.61,16.116,True
SKU-30270,measure,78.35,6.416,False
SKU-30271,word,196.9,22.068,False
SKU-30272,main,980.08,9.54,True
SKU-30273,enough,519.0,19.3,False
SKU-30274,indicate,266.35,24.511,True
SKU-30275,vote,924.99,7.287,True
SKU-30276,all,266.86,1.866,False
SKU-30277,agency,692.2,9.417,True
SKU-30278,box,70.67,20.403,True
SKU-30279,give,568.54,9.111,False
SKU-30280,thus,641.55,9.702,False
SKU-30281,beautiful,165.42,3.819,False
SKU-30282,environment,997.85,12.429,True
SKU-30283,agent,21.64,24.868,True
SKU-30284,election,999.48,20.658,True
SKU-30285,brother,556.85,0.482,True
SKU-30286,near,523.62,0.229,False
SKU-30287,rather,889.33,14.133,True
SKU-30288,against,268.95,15.46,False
SKU-30289,degree,209.2,13.896,True
SKU-30290,air,776.93,17.674,False
SKU-30291,head,399.97,23.208,False
SKU-30292,item,333.0,5.122,True
SKU-30293,them,356.86,5.455,False
SKU-30294,above,538.41,7.669,False
SKU-30295,dream,64.29,16.193,True
SKU-30296,west,851.62,5.008,True
SKU-30297,kind,66.76,6.139,False
SKU-30298,shake,884.22,20.608,False
SKU-30299,the,725.79,17.516,False
SKU-30300,claim,279.71,11.812,False
SKU-30301,work,724.23,22.349,True
SKU-30302,music,761.46,1.782,False
SKU-30303,couple,733.77,22.277,False
SKU-30304,program,211.08,13.059,True
SKU-30305,especially,343.39,22.139,False
SKU-30306,also,905.63,5.122,False
SKU-30307,recently,649.65,2.987,False
SKU-30308,number,462.26,18.894,False
SKU-30309,situation,93.12,20.626,False
SKU-30310,data,702.21,8.428,True
SKU-30311,expert,610.22,11.833,True
SKU-30312,Congress,831.17,24.421,False
SKU-30313,present,626.29,13.294,False
SKU-30314,other,403.34,24.342,True
SKU-30315,challenge,262.57,17.969,True
SKU-30316,song,903.16,22.25,True
SKU-30317,American,807.23,6.901,False
SKU-30318,around,797.23,18.855,True
SKU-30319,PM,114.33,16.981,True
SKU-30320,half,883.94,22.189,False
SKU-30321,mean,555.19,6.197,True
SKU-30322,writer,106.02,4.463,False
SKU-30323,spring,905.46,22.963,False
SKU-30324,husband,483.37,19.34,True
SKU-30325,imagine,745.15,7.487,True
SKU-30326,investment,181.43,8.299,False
SKU-30327,keep,92.93,4.11,False
SKU-30328,kitchen,121.85,21.234,False
SKU-30329,quickly,746.63,13.416,True
SKU-30330,deep,73.11,1.581,False
SKU-30331,those,784.05,14.399,True
SKU-30332,stage,265.68,3.276,True
SKU-30333,too,76.55,2.957,True
SKU-30334,operation,976.54,17.915,False
SKU-30335,provide,31.23,24.976,True
SKU-30336,place,228.21,20.454,True
SKU-30337,trade,138.58,10.006,True
SKU-30338,beat,999.57,4.509,True
SKU-30339,church,326.11,12.868,True
SKU-30340,general,413.36,24.759,False
SKU-30341,appear,120.87,23.955,False
SKU-30342,book,67.78,4.962,True
SKU-30343,media,422.64,10.32,False
SKU-30344,do,571.55,15.451,True
SKU-30345,there,294.2,6.992,False
SKU-30346,position,448.57,21.588,False
SKU-30347,personal,876.57,21.331,True
